"Version:1. Each line [benchmark_name, operation_name, thread_index, number_of_threads, number_of_trials] then [iters, successful_iters, duration_in_ns] repeating number_of_trials times."
"distributed 32 read", , 1, 11, 10, 17001, 17001, 14720200, 18001, 18001, 14855000, 18001, 18001, 14754700, 23001, 23001, 14545300, 18001, 18001, 15025900, 18001, 18001, 14548700, 23001, 23001, 14588300, 24001, 24001, 14322200, 25001, 25001, 14460100, 22001, 22001, 14351900
"distributed 32 read", , 2, 11, 10, 17001, 17001, 14812700, 18001, 18001, 14844900, 18001, 18001, 14852800, 18001, 18001, 14881000, 18001, 18001, 14737100, 24001, 24001, 14856500, 18001, 18001, 14554600, 18001, 18001, 14952600, 18001, 18001, 15025000, 18001, 18001, 15068300
"distributed 32 read", , 3, 11, 10, 17001, 17001, 14405500, 18001, 18001, 14746100, 18001, 18001, 14696400, 18001, 18001, 14962100, 18001, 18001, 15033200, 18001, 18001, 14937300, 18001, 18001, 14696200, 18001, 18001, 14904800, 18001, 18001, 15007900, 31001, 31001, 14952300
"distributed 32 read", , 4, 11, 10, 19001, 19001, 14806300, 18001, 18001, 14728000, 18001, 18001, 14850500, 18001, 18001, 14864300, 18001, 18001, 14805600, 18001, 18001, 14869300, 18001, 18001, 14799000, 18001, 18001, 14570400, 17001, 17001, 14766800, 18001, 18001, 14908500
"distributed 32 read", , 0, 12, 10, 18001, 18001, 14849400, 18001, 18001, 14775700, 18001, 18001, 14822800, 18001, 18001, 14643000, 8001, 8001, 7024600, 14001, 14001, 15392600, 16001, 16001, 14831500, 18001, 18001, 14803000, 18001, 18001, 14800800, 18001, 18001, 14903700
"distributed 32 read", , 1, 12, 10, 13001, 13001, 12879800, 18001, 18001, 14852700, 18001, 18001, 14849700, 17001, 17001, 14538700, 14001, 14001, 12793500, 13001, 13001, 12829400, 17001, 17001, 14402200, 18001, 18001, 14768500, 18001, 18001, 14899100, 17001, 17001, 14836700
"distributed 32 read", , 2, 12, 10, 18001, 18001, 14654700, 18001, 18001, 14729100, 18001, 18001, 15062800, 18001, 18001, 14981100, 16001, 16001, 14642800, 18001, 18001, 14881900, 17001, 17001, 14315300, 18001, 18001, 14873100, 17001, 17001, 14450900, 17001, 17001, 14441900
"distributed 32 read", , 3, 12, 10, 18001, 18001, 14737800, 18001, 18001, 14971800, 17001, 17001, 14888100, 18001, 18001, 14793400, 15001, 15001, 12079500, 18001, 18001, 15005700, 18001, 18001, 14708900, 18001, 18001, 14970100, 18001, 18001, 14815200, 17001, 17001, 14681800
"distributed 32 read", , 4, 12, 10, 18001, 18001, 14691500, 17001, 17001, 14469700, 18001, 18001, 14657700, 18001, 18001, 14804400, 18001, 18001, 14675300, 18001, 18001, 14848900, 17001, 17001, 14298500, 18001, 18001, 14991800, 16001, 16001, 14343500, 18001, 18001, 14841400
"distributed 32 read", , 5, 12, 10, 16001, 16001, 14448800, 18001, 18001, 15017800, 18001, 18001, 14816000, 17001, 17001, 14422500, 15001, 15001, 14917200, 17001, 17001, 14824600, 18001, 18001, 14970100, 16001, 16001, 14551500, 16001, 16001, 14484500, 18001, 18001, 14935400
"distributed 32 read random", , 0, 3, 10, 937001, 937001, 14289900, 509001, 509001, 14308600, 752001, 752001, 14295000, 904001, 904001, 14286700, 961001, 961001, 14299000, 956001, 956001, 14298800, 958001, 958001, 14286500, 962001, 962001, 14298100, 974001, 974001, 14288000, 972001, 972001, 14285800
"distributed 32 read random", , 0, 5, 10, 967001, 967001, 14288300, 533001, 533001, 14300700, 516001, 516001, 14304000, 951001, 951001, 14289400, 589001, 589001, 14302900, 928001, 928001, 14287200, 663001, 663001, 14290000, 960001, 960001, 14293800, 771001, 771001, 14302400, 853001, 853001, 14298500
"distributed 32 read random", , 1, 5, 10, 508001, 508001, 14288400, 540001, 540001, 14287300, 516001, 516001, 14308600, 987001, 987001, 14297400, 1014001, 1014001, 14291400, 970001, 970001, 14295900, 983001, 983001, 14298900, 970001, 970001, 14286100, 944001, 944001, 14286200, 848001, 848001, 14294100
"distributed 32 read random", , 0, 7, 10, 688001, 688001, 14286400, 865001, 865001, 14286800, 502001, 502001, 14310100, 519001, 519001, 14314400, 531001, 531001, 14294300, 950001, 950001, 14287000, 542001, 542001, 14296300, 632001, 632001, 14301000, 984001, 984001, 14292900, 518001, 518001, 14286800
"distributed 32 read random", , 1, 7, 10, 955001, 955001, 14297300, 868001, 868001, 14302300, 515001, 515001, 14297800, 523001, 523001, 14309300, 955001, 955001, 14296300, 987001, 987001, 14299900, 517001, 517001, 14295600, 650001, 650001, 14293400, 986001, 986001, 14288100, 780001, 780001, 14307700
"distributed 32 read random", , 2, 7, 10, 805001, 805001, 14286000, 513001, 513001, 14290700, 514001, 514001, 14287800, 522001, 522001, 14301600, 532001, 532001, 14301500, 562001, 562001, 14291000, 517001, 517001, 14305300, 646001, 646001, 14305700, 906001, 906001, 14288400, 523001, 523001, 14287500
"distributed 32 read random", , 0, 9, 10, 513001, 513001, 14294800, 513001, 513001, 14299500, 519001, 519001, 14290600, 516001, 516001, 14299700, 518001, 518001, 14296900, 517001, 517001, 14294000, 528001, 528001, 14300600, 553001, 553001, 14302600, 972001, 972001, 14290900, 528001, 528001, 14299900
"distributed 32 read random", , 1, 9, 10, 758001, 758001, 14297700, 517001, 517001, 14300500, 962001, 962001, 14287400, 953001, 953001, 14289400, 560001, 560001, 14293300, 512001, 512001, 14286500, 537001, 537001, 14296200, 539001, 539001, 14304500, 545001, 545001, 14294300, 592001, 592001, 14291300
"distributed 32 read random", , 2, 9, 10, 517001, 517001, 14298100, 519001, 519001, 14309100, 952001, 952001, 14296100, 516001, 516001, 14303200, 704001, 704001, 14298000, 516001, 516001, 14287300, 950001, 950001, 14294200, 489001, 489001, 14294400, 534001, 534001, 14301200, 582001, 582001, 14294500
"distributed 32 read random", , 3, 9, 10, 514001, 514001, 14290400, 515001, 515001, 14300200, 514001, 514001, 14301700, 988001, 988001, 14285300, 711001, 711001, 14306100, 518001, 518001, 14291100, 956001, 956001, 14286400, 489001, 489001, 14295200, 538001, 538001, 14291900, 545001, 545001, 14305000
"distributed 32 read random", , 0, 11, 10, 513001, 513001, 14297400, 723001, 723001, 14307800, 512001, 512001, 14288500, 625001, 625001, 14293100, 530001, 530001, 14286400, 533001, 533001, 14300600, 533001, 533001, 14299000, 552001, 552001, 14307800, 537001, 537001, 14302900, 553001, 553001, 14287000
"distributed 32 read random", , 1, 11, 10, 518001, 518001, 14289400, 539001, 539001, 14287200, 511001, 511001, 14296800, 536001, 536001, 14293800, 671001, 671001, 14294200, 540001, 540001, 14294500, 534001, 534001, 14288600, 521001, 521001, 14293700, 539001, 539001, 14293500, 549001, 549001, 14289800
"distributed 32 read random", , 2, 11, 10, 504001, 504001, 14295900, 526001, 526001, 14298700, 592001, 592001, 14300200, 547001, 547001, 14300300, 601001, 601001, 14291200, 543001, 543001, 14292700, 548001, 548001, 14297100, 547001, 547001, 14299500, 541001, 541001, 14288000, 552001, 552001, 14300500
